0.0, 0.06633333333333331
0.1, 0.06633333333333331
0.2, 0.06633333333333331
0.3, 0.06633333333333331
0.4, 0.06633333333333331
0.5, 0.06633333333333331
0.6, 0.06633333333333331
0.7, 0.06633333333333331
0.8, 0.06633333333333331
0.9, 0.06633333333333331
1.0, 0.06633333333333331
1.1, 0.06633333333333331
1.2, 0.06633333333333331
1.3, 0.06633333333333331
1.4, 0.06633333333333331
1.5, 0.06633333333333331
1.6, 0.06633333333333331
1.7, 0.06633333333333331
1.8, 0.06633333333333331
1.9, 0.06633333333333331
2.0, 0.06633333333333331
2.1, 0.07524964404366419
2.2, 0.08371850841291548
2.3, 0.09177296587926458
2.4, 0.09943581081081053
2.5, 0.10672188139059305
2.6, 0.11363965037743382
2.7, 0.12019233746130112
2.8, 0.12637868480725545
2.9, 0.13219348871624095
3.0, 0.13762794918330315
3.1, 0.1426698786581018
3.2, 0.14730379746835512
3.3, 0.15151093370357463
3.4, 0.1552691383453482
3.5, 0.15855272108843546
3.6, 0.16133220796758965
3.7, 0.16357401812688854
3.8, 0.16524005349381457
3.9, 0.16628719146097393
4.0, 0.16666666666666669
4.1, 0.19157287705956505
4.2, 0.21108920187793598
4.3, 0.22679537953795223
4.4, 0.23973333333333705
4.5, 0.25062189054726375
4.6, 0.2599770114942493
4.7, 0.2681829155060363
4.8, 0.2755362318840568
4.9, 0.28227466666666956
5.0, 0.2885964912280704
5.1, 0.2946744995648371
5.2, 0.3006666666666679
5.3, 0.30672497824194844
5.4, 0.31300350877193084
5.5, 0.319666666666667
5.6, 0.326898550724638
5.7, 0.33491457753017734
5.8, 0.34397701149425275
5.9, 0.3544169154228857
6.0, 0.36666666666666675
6.1, 0.40527920227919373
6.2, 0.43634385964912703
6.3, 0.4619271089271051
6.4, 0.48340740740741556
6.5, 0.5017399267399263
6.6, 0.5176078431372468
6.7, 0.5315131313131304
6.8, 0.5438333333333342
6.9, 0.5550038022813757
7.0, 0.5654726368159203
7.1, 0.5755252152521465
7.2, 0.5854117647058832
7.3, 0.5951583793738473
7.4, 0.6047259259259297
7.5, 0.6142523364485982
7.6, 0.623878787878786
7.7, 0.6337552986512536
7.8, 0.6440472440944877
7.9, 0.6549434343434344
8.0, 0.6666666666666673
8.1, 0.6673423137876385
8.2, 0.6693539053353377
8.3, 0.672604434366343
8.4, 0.6770081108482615
8.5, 0.6824891443167309
8.6, 0.6889807460890474
8.7, 0.6964243240893618
8.8, 0.7047688513037408
8.9, 0.7139703962078572
9.0, 0.723991810737034
9.1, 0.7348025790889641
9.2, 0.7463788395904438
9.3, 0.7587036029911622
9.4, 0.7717672052663137
9.5, 0.7855680534155111
9.6, 0.8001137521222373
9.7, 0.8154227427691645
9.8, 0.8315266529398293
9.9, 0.8484736590610449
10.0, 0.8663333333333332
10.1, 0.8663333333333332
10.2, 0.8663333333333332
10.3, 0.8663333333333332
10.4, 0.8663333333333332
10.5, 0.8663333333333332
10.6, 0.8663333333333332
10.7, 0.8663333333333332
10.8, 0.8663333333333332
10.9, 0.8663333333333332
11.0, 0.8663333333333332
11.1, 0.8663333333333332
11.2, 0.8663333333333332
11.3, 0.8663333333333332
11.4, 0.8663333333333332
11.5, 0.8663333333333332
11.6, 0.8663333333333332
11.7, 0.8663333333333332
11.8, 0.8663333333333332
11.9, 0.8663333333333332
12.0, 0.8663333333333332
